in s,C1 in V
1.58470E-04,2.041E-01
1.58475E-04,2.041E-01
1.58480E-04,2.529E-01
1.58486E-04,2.627E-01
1.58491E-04,3.311E-01
1.58496E-04,3.018E-01
1.58501E-04,3.506E-01
1.58506E-04,3.604E-01
1.58512E-04,4.189E-01
1.58517E-04,4.287E-01
1.58522E-04,4.678E-01
1.58527E-04,4.775E-01
1.58532E-04,5.361E-01
1.58538E-04,5.068E-01
1.58543E-04,5.166E-01
1.58548E-04,5.654E-01
1.58553E-04,6.436E-01
1.58558E-04,5.850E-01
1.58564E-04,6.436E-01
1.58569E-04,6.631E-01
1.58574E-04,6.924E-01
1.58579E-04,6.533E-01
1.58584E-04,7.119E-01
1.58590E-04,7.021E-01
1.58595E-04,7.803E-01
1.58600E-04,7.412E-01
1.58605E-04,7.803E-01
1.58610E-04,7.803E-01
1.58616E-04,7.998E-01
1.58621E-04,7.803E-01
1.58626E-04,7.803E-01
1.58631E-04,7.607E-01
1.58636E-04,8.096E-01
1.58642E-04,7.803E-01
1.58647E-04,8.193E-01
1.58652E-04,7.803E-01
1.58657E-04,8.193E-01
1.58662E-04,7.803E-01
1.58668E-04,7.803E-01
1.58673E-04,7.705E-01
1.58678E-04,7.803E-01
1.58683E-04,7.217E-01
1.58688E-04,7.510E-01
1.58694E-04,7.314E-01
1.58699E-04,7.412E-01
1.58704E-04,6.826E-01
1.58709E-04,6.533E-01
1.58714E-04,6.338E-01
1.58720E-04,6.436E-01
1.58725E-04,5.947E-01
1.58730E-04,5.752E-01
1.58735E-04,5.557E-01
1.58740E-04,5.752E-01
1.58746E-04,5.166E-01
1.58751E-04,4.971E-01
1.58756E-04,4.385E-01
1.58761E-04,4.678E-01
1.58766E-04,3.994E-01
1.58772E-04,3.994E-01
1.58777E-04,3.213E-01
1.58782E-04,3.408E-01
1.58787E-04,2.920E-01
1.58792E-04,2.725E-01
1.58798E-04,2.236E-01
1.58803E-04,2.139E-01
1.58808E-04,1.846E-01
1.58813E-04,1.553E-01
1.58818E-04,1.260E-01
1.58824E-04,1.553E-01
1.58829E-04,3.809E-02
1.58834E-04,5.762E-02
1.58839E-04,8.789E-03
1.58844E-04,4.785E-02
1.58850E-04,-3.027E-02
1.58855E-04,-3.027E-02
1.58860E-04,-5.957E-02
1.58865E-04,-6.934E-02
1.58870E-04,-1.475E-01
1.58876E-04,-8.887E-02
1.58881E-04,-1.768E-01
1.58886E-04,-1.475E-01
1.58891E-04,-1.865E-01
1.58896E-04,-1.963E-01
1.58902E-04,-2.061E-01
1.58907E-04,-2.158E-01
1.58912E-04,-2.549E-01
1.58917E-04,-2.158E-01
1.58922E-04,-2.646E-01
1.58928E-04,-2.256E-01
1.58933E-04,-2.842E-01
1.58938E-04,-2.451E-01
1.58943E-04,-2.549E-01
1.58948E-04,-2.451E-01
1.58954E-04,-3.037E-01
1.58959E-04,-2.842E-01
1.58964E-04,-3.135E-01
1.58969E-04,-2.842E-01
1.58974E-04,-3.135E-01
1.58980E-04,-2.646E-01
1.58985E-04,-3.135E-01
1.58990E-04,-2.744E-01
1.58995E-04,-3.037E-01
1.59000E-04,-2.549E-01
1.59006E-04,-2.842E-01
1.59011E-04,-2.354E-01
1.59016E-04,-2.939E-01
1.59021E-04,-2.451E-01
1.59026E-04,-2.451E-01
1.59032E-04,-2.158E-01
1.59037E-04,-2.744E-01
1.59042E-04,-2.354E-01
1.59047E-04,-2.451E-01
1.59052E-04,-2.158E-01
1.59058E-04,-2.646E-01
1.59063E-04,-1.865E-01
1.59068E-04,-2.451E-01
1.59073E-04,-1.768E-01
1.59078E-04,-2.256E-01
1.59084E-04,-1.768E-01
1.59089E-04,-2.061E-01
1.59094E-04,-1.670E-01
1.59099E-04,-2.158E-01
1.59104E-04,-1.865E-01
1.59110E-04,-1.670E-01
1.59115E-04,-1.670E-01
1.59120E-04,-1.768E-01
1.59125E-04,-1.865E-01
1.59130E-04,-2.061E-01
1.59136E-04,-1.670E-01
1.59141E-04,-2.158E-01
1.59146E-04,-1.670E-01
1.59151E-04,-2.158E-01
1.59156E-04,-1.768E-01
1.59162E-04,-2.158E-01
1.59167E-04,-2.061E-01
1.59172E-04,-2.451E-01
1.59177E-04,-1.865E-01
1.59182E-04,-2.549E-01
1.59188E-04,-2.256E-01
1.59193E-04,-2.256E-01
1.59198E-04,-2.451E-01
1.59203E-04,-2.549E-01
1.59208E-04,-2.549E-01
1.59214E-04,-2.646E-01
1.59219E-04,-2.549E-01
1.59224E-04,-3.037E-01
1.59229E-04,-2.842E-01
1.59234E-04,-2.939E-01
1.59240E-04,-2.842E-01
1.59245E-04,-3.330E-01
1.59250E-04,-3.232E-01
1.59255E-04,-3.232E-01
1.59260E-04,-2.939E-01
1.59266E-04,-3.232E-01
1.59271E-04,-3.135E-01
1.59276E-04,-3.525E-01
1.59281E-04,-3.232E-01
1.59286E-04,-3.818E-01
1.59292E-04,-3.623E-01
1.59297E-04,-3.623E-01
1.59302E-04,-3.232E-01
1.59307E-04,-3.623E-01
1.59312E-04,-3.721E-01
1.59318E-04,-3.721E-01
1.59323E-04,-3.232E-01
1.59328E-04,-3.721E-01
1.59333E-04,-3.330E-01
1.59338E-04,-3.916E-01
1.59344E-04,-3.428E-01
1.59349E-04,-3.721E-01
1.59354E-04,-3.330E-01
1.59359E-04,-3.232E-01
1.59364E-04,-2.939E-01
1.59370E-04,-3.525E-01
1.59375E-04,-3.037E-01
1.59380E-04,-3.232E-01
1.59385E-04,-2.549E-01
1.59390E-04,-3.232E-01
1.59396E-04,-2.842E-01
1.59401E-04,-2.842E-01
1.59406E-04,-2.158E-01
1.59411E-04,-2.842E-01
1.59416E-04,-2.354E-01
1.59422E-04,-2.549E-01
1.59427E-04,-1.768E-01
1.59432E-04,-2.158E-01
1.59437E-04,-1.865E-01
1.59442E-04,-1.865E-01
1.59448E-04,-1.475E-01
1.59453E-04,-1.670E-01
1.59458E-04,-1.475E-01
1.59463E-04,-1.475E-01
1.59468E-04,-1.377E-01
1.59474E-04,-1.475E-01
1.59479E-04,-1.279E-01
1.59484E-04,-1.084E-01
1.59489E-04,-6.934E-02
1.59494E-04,-8.887E-02
1.59500E-04,-6.934E-02
1.59505E-04,-8.887E-02
1.59510E-04,-4.004E-02
1.59515E-04,-9.863E-02
1.59520E-04,-3.027E-02
1.59526E-04,-4.980E-02
1.59531E-04,-2.051E-02
1.59536E-04,-6.934E-02
1.59541E-04,-4.004E-02
1.59546E-04,-6.934E-02
1.59552E-04,-9.766E-04
1.59557E-04,-6.934E-02
1.59562E-04,-3.027E-02
1.59567E-04,-5.957E-02
1.59572E-04,-1.074E-02
1.59578E-04,-7.910E-02
1.59583E-04,-3.027E-02
1.59588E-04,-9.863E-02
1.59593E-04,-1.074E-02
1.59598E-04,-7.910E-02
1.59604E-04,-5.957E-02
1.59609E-04,-1.084E-01
1.59614E-04,-9.863E-02
1.59619E-04,-1.475E-01
1.59624E-04,-1.084E-01
1.59630E-04,-1.768E-01
1.59635E-04,-1.475E-01
1.59640E-04,-1.963E-01
1.59645E-04,-2.061E-01
1.59650E-04,-2.061E-01
1.59656E-04,-1.768E-01
1.59661E-04,-2.549E-01
1.59666E-04,-2.549E-01
1.59671E-04,-2.744E-01
1.59676E-04,-2.549E-01
1.59682E-04,-3.135E-01
1.59687E-04,-3.037E-01
1.59692E-04,-3.232E-01
1.59697E-04,-3.623E-01
1.59702E-04,-3.916E-01
1.59708E-04,-4.014E-01
1.59713E-04,-4.209E-01
1.59718E-04,-4.014E-01
1.59723E-04,-4.697E-01
1.59728E-04,-4.404E-01
1.59734E-04,-4.697E-01
1.59739E-04,-4.795E-01
1.59744E-04,-5.088E-01
1.59749E-04,-5.088E-01
1.59754E-04,-5.479E-01
1.59760E-04,-5.186E-01
1.59765E-04,-5.771E-01
1.59770E-04,-5.771E-01
1.59775E-04,-5.967E-01
1.59780E-04,-5.771E-01
1.59786E-04,-6.455E-01
1.59791E-04,-6.064E-01
1.59796E-04,-6.260E-01
1.59801E-04,-6.064E-01
1.59806E-04,-6.553E-01
1.59812E-04,-6.162E-01
1.59817E-04,-6.553E-01
1.59822E-04,-6.260E-01
1.59827E-04,-6.553E-01
1.59832E-04,-6.553E-01
1.59838E-04,-6.650E-01
1.59843E-04,-6.357E-01
1.59848E-04,-7.139E-01
1.59853E-04,-6.650E-01
1.59858E-04,-6.943E-01
1.59864E-04,-6.455E-01
1.59869E-04,-6.846E-01
1.59874E-04,-6.650E-01
1.59879E-04,-6.748E-01
1.59884E-04,-6.260E-01
1.59890E-04,-6.748E-01
1.59895E-04,-6.357E-01
1.59900E-04,-6.455E-01
1.59905E-04,-6.064E-01
1.59910E-04,-6.553E-01
1.59916E-04,-6.162E-01
1.59921E-04,-6.357E-01
1.59926E-04,-5.869E-01
1.59931E-04,-6.162E-01
1.59936E-04,-5.576E-01
1.59942E-04,-5.771E-01
1.59947E-04,-5.674E-01
1.59952E-04,-5.869E-01
1.59957E-04,-5.381E-01
1.59962E-04,-5.771E-01
1.59968E-04,-5.283E-01
1.59973E-04,-5.283E-01
1.59978E-04,-4.795E-01
1.59983E-04,-5.674E-01
1.59988E-04,-4.795E-01
1.59994E-04,-5.088E-01
1.59999E-04,-4.990E-01
1.60004E-04,-4.990E-01
1.60009E-04,-4.600E-01
1.60014E-04,-5.088E-01
1.60020E-04,-4.404E-01
1.60025E-04,-4.697E-01
1.60030E-04,-4.307E-01
1.60035E-04,-4.502E-01
1.60040E-04,-4.502E-01
1.60046E-04,-4.404E-01
1.60051E-04,-4.111E-01
1.60056E-04,-4.697E-01
1.60061E-04,-4.307E-01
1.60066E-04,-4.209E-01
1.60072E-04,-3.818E-01
1.60077E-04,-4.600E-01
1.60082E-04,-3.916E-01
1.60087E-04,-3.916E-01
1.60092E-04,-3.818E-01
1.60098E-04,-4.307E-01
1.60103E-04,-3.721E-01
1.60108E-04,-4.404E-01
1.60113E-04,-4.014E-01
1.60118E-04,-4.209E-01
1.60124E-04,-3.916E-01
1.60129E-04,-4.111E-01
1.60134E-04,-3.623E-01
1.60139E-04,-4.014E-01
1.60144E-04,-3.721E-01
1.60150E-04,-3.916E-01
1.60155E-04,-3.623E-01
1.60160E-04,-4.307E-01
1.60165E-04,-3.525E-01
1.60170E-04,-4.014E-01
1.60176E-04,-3.818E-01
1.60181E-04,-3.916E-01
1.60186E-04,-3.721E-01
1.60191E-04,-4.014E-01
1.60196E-04,-3.330E-01
1.60202E-04,-3.721E-01
1.60207E-04,-3.428E-01
1.60212E-04,-3.721E-01
1.60217E-04,-3.232E-01
1.60222E-04,-3.818E-01
1.60228E-04,-3.232E-01
1.60233E-04,-3.428E-01
1.60238E-04,-3.330E-01
1.60243E-04,-3.330E-01
1.60248E-04,-3.037E-01
1.60254E-04,-3.330E-01
1.60259E-04,-2.842E-01
1.60264E-04,-3.232E-01
1.60269E-04,-2.744E-01
1.60274E-04,-2.744E-01
1.60280E-04,-2.354E-01
1.60285E-04,-3.037E-01
1.60290E-04,-2.549E-01
1.60295E-04,-2.549E-01
1.60300E-04,-2.354E-01
1.60306E-04,-2.451E-01
1.60311E-04,-2.158E-01
1.60316E-04,-2.158E-01
1.60321E-04,-1.768E-01
1.60326E-04,-2.158E-01
1.60332E-04,-1.865E-01
1.60337E-04,-1.865E-01
1.60342E-04,-1.572E-01
1.60347E-04,-1.865E-01
1.60352E-04,-1.475E-01
1.60358E-04,-1.670E-01
1.60363E-04,-1.279E-01
1.60368E-04,-1.377E-01
1.60373E-04,-1.377E-01
1.60378E-04,-1.377E-01
1.60384E-04,-1.377E-01
1.60389E-04,-1.475E-01
1.60394E-04,-1.084E-01
1.60399E-04,-1.377E-01
1.60404E-04,-1.182E-01
1.60410E-04,-1.670E-01
1.60415E-04,-1.084E-01
1.60420E-04,-1.670E-01
1.60425E-04,-1.084E-01
1.60430E-04,-1.768E-01
1.60436E-04,-1.475E-01
1.60441E-04,-1.475E-01
1.60446E-04,-1.279E-01
1.60451E-04,-1.865E-01
1.60456E-04,-1.865E-01
1.60462E-04,-1.865E-01
1.60467E-04,-1.865E-01
1.60472E-04,-2.451E-01
1.60477E-04,-2.354E-01
1.60482E-04,-2.549E-01
1.60488E-04,-2.256E-01
1.60493E-04,-3.232E-01
1.60498E-04,-3.037E-01
1.60503E-04,-3.232E-01
1.60508E-04,-3.037E-01
1.60514E-04,-3.623E-01
1.60519E-04,-3.330E-01
1.60524E-04,-4.209E-01
1.60529E-04,-4.111E-01
1.60534E-04,-4.502E-01
1.60540E-04,-4.697E-01
1.60545E-04,-4.795E-01
1.60550E-04,-4.600E-01
1.60555E-04,-5.479E-01
1.60560E-04,-4.990E-01
1.60566E-04,-5.576E-01
1.60571E-04,-5.479E-01
1.60576E-04,-6.162E-01
1.60581E-04,-5.869E-01
1.60586E-04,-6.553E-01
1.60592E-04,-6.553E-01
1.60597E-04,-6.846E-01
1.60602E-04,-7.041E-01
1.60607E-04,-7.432E-01
1.60612E-04,-7.432E-01
1.60618E-04,-7.920E-01
1.60623E-04,-7.920E-01
1.60628E-04,-8.311E-01
1.60633E-04,-7.920E-01
1.60638E-04,-8.604E-01
1.60644E-04,-8.604E-01
1.60649E-04,-8.799E-01
1.60654E-04,-8.506E-01
1.60659E-04,-9.092E-01
1.60664E-04,-9.092E-01
1.60670E-04,-9.482E-01
1.60675E-04,-9.092E-01
1.60680E-04,-9.385E-01
1.60685E-04,-9.189E-01
1.60690E-04,-9.775E-01
1.60696E-04,-9.482E-01
1.60701E-04,-1.017E+00
1.60706E-04,-9.775E-01
1.60711E-04,-9.775E-01
1.60716E-04,-9.287E-01
1.60722E-04,-1.007E+00
1.60727E-04,-9.775E-01
1.60732E-04,-9.678E-01
1.60737E-04,-9.189E-01
1.60742E-04,-9.775E-01
1.60748E-04,-9.678E-01
1.60753E-04,-9.678E-01
1.60758E-04,-9.092E-01
1.60763E-04,-9.482E-01
1.60768E-04,-9.287E-01
1.60774E-04,-9.189E-01
1.60779E-04,-8.896E-01
1.60784E-04,-9.287E-01
1.60789E-04,-8.994E-01
1.60794E-04,-8.896E-01
1.60800E-04,-8.604E-01
1.60805E-04,-8.701E-01
1.60810E-04,-8.604E-01
1.60815E-04,-8.604E-01
1.60820E-04,-7.822E-01
1.60826E-04,-8.506E-01
1.60831E-04,-7.920E-01
1.60836E-04,-8.213E-01
1.60841E-04,-7.822E-01
1.60846E-04,-8.018E-01
1.60852E-04,-7.627E-01
1.60857E-04,-7.822E-01
1.60862E-04,-7.236E-01
1.60867E-04,-7.334E-01
1.60872E-04,-7.139E-01
1.60878E-04,-7.529E-01
1.60883E-04,-7.041E-01
1.60888E-04,-7.139E-01
1.60893E-04,-6.846E-01
1.60898E-04,-6.943E-01
1.60904E-04,-6.553E-01
1.60909E-04,-7.139E-01
1.60914E-04,-6.650E-01
1.60919E-04,-6.748E-01
1.60924E-04,-6.260E-01
1.60930E-04,-6.748E-01
1.60935E-04,-6.455E-01
1.60940E-04,-6.553E-01
1.60945E-04,-6.064E-01
1.60950E-04,-6.260E-01
1.60956E-04,-6.455E-01
1.60961E-04,-6.455E-01
1.60966E-04,-6.162E-01
1.60971E-04,-6.650E-01
1.60976E-04,-6.455E-01
1.60982E-04,-6.748E-01
1.60987E-04,-6.064E-01
1.60992E-04,-6.846E-01
1.60997E-04,-6.162E-01
1.61002E-04,-6.553E-01
1.61008E-04,-6.357E-01
1.61013E-04,-6.748E-01
1.61018E-04,-6.357E-01
1.61023E-04,-6.553E-01
1.61028E-04,-6.357E-01
1.61034E-04,-6.846E-01
1.61039E-04,-6.553E-01
1.61044E-04,-6.846E-01
1.61049E-04,-6.943E-01
1.61054E-04,-7.139E-01
1.61060E-04,-6.553E-01
1.61065E-04,-7.139E-01
1.61070E-04,-6.748E-01
1.61075E-04,-6.846E-01
1.61080E-04,-7.041E-01
1.61086E-04,-7.139E-01
1.61091E-04,-6.553E-01
1.61096E-04,-7.432E-01
1.61101E-04,-6.650E-01
1.61106E-04,-7.041E-01
1.61112E-04,-6.455E-01
1.61117E-04,-7.139E-01
1.61122E-04,-6.846E-01
1.61127E-04,-7.236E-01
1.61132E-04,-6.455E-01
1.61138E-04,-6.943E-01
1.61143E-04,-6.455E-01
1.61148E-04,-6.846E-01
1.61153E-04,-6.260E-01
1.61158E-04,-6.943E-01
1.61164E-04,-6.553E-01
1.61169E-04,-6.357E-01
1.61174E-04,-5.869E-01
1.61179E-04,-6.748E-01
1.61184E-04,-6.162E-01
1.61190E-04,-6.064E-01
1.61195E-04,-5.771E-01
1.61200E-04,-5.967E-01
1.61205E-04,-5.771E-01
1.61210E-04,-5.869E-01
1.61216E-04,-5.479E-01
1.61221E-04,-5.674E-01
1.61226E-04,-5.088E-01
1.61231E-04,-5.186E-01
1.61236E-04,-4.502E-01
1.61242E-04,-5.088E-01
1.61247E-04,-4.404E-01
1.61252E-04,-4.502E-01
1.61257E-04,-4.404E-01
1.61262E-04,-4.404E-01
1.61268E-04,-4.307E-01
1.61273E-04,-4.209E-01
1.61278E-04,-3.623E-01
1.61283E-04,-3.916E-01
1.61288E-04,-3.818E-01
1.61294E-04,-4.014E-01
1.61299E-04,-3.232E-01
1.61304E-04,-3.623E-01
1.61309E-04,-3.330E-01
1.61314E-04,-3.232E-01
1.61320E-04,-3.135E-01
1.61325E-04,-3.232E-01
1.61330E-04,-2.939E-01
1.61335E-04,-3.135E-01
1.61340E-04,-2.744E-01
1.61346E-04,-2.939E-01
1.61351E-04,-2.744E-01
1.61356E-04,-2.744E-01
1.61361E-04,-2.549E-01
1.61366E-04,-2.842E-01
1.61372E-04,-2.939E-01
1.61377E-04,-2.744E-01
1.61382E-04,-2.744E-01
1.61387E-04,-2.744E-01
1.61392E-04,-2.549E-01
1.61398E-04,-2.939E-01
1.61403E-04,-2.549E-01
1.61408E-04,-3.232E-01
1.61413E-04,-2.939E-01
1.61418E-04,-3.135E-01
1.61424E-04,-2.646E-01
1.61429E-04,-3.428E-01
1.61434E-04,-2.939E-01
1.61439E-04,-3.428E-01
1.61444E-04,-3.135E-01
1.61450E-04,-3.623E-01
1.61455E-04,-3.428E-01
1.61460E-04,-3.623E-01
1.61465E-04,-3.330E-01
1.61470E-04,-4.014E-01
1.61476E-04,-3.721E-01
1.61481E-04,-4.209E-01
1.61486E-04,-3.721E-01
1.61491E-04,-4.600E-01
1.61496E-04,-4.404E-01
1.61502E-04,-4.600E-01
1.61507E-04,-4.209E-01
1.61512E-04,-4.795E-01
1.61517E-04,-4.307E-01
1.61522E-04,-4.893E-01
1.61528E-04,-4.307E-01
1.61533E-04,-4.893E-01
1.61538E-04,-4.697E-01
1.61543E-04,-4.795E-01
1.61548E-04,-4.502E-01
1.61554E-04,-5.186E-01
1.61559E-04,-5.088E-01
1.61564E-04,-5.186E-01
1.61569E-04,-4.404E-01
1.61574E-04,-5.283E-01
1.61580E-04,-4.990E-01
1.61585E-04,-4.990E-01
1.61590E-04,-4.404E-01
1.61595E-04,-4.893E-01
1.61600E-04,-4.697E-01
1.61606E-04,-4.600E-01
1.61611E-04,-4.502E-01
1.61616E-04,-4.893E-01
1.61621E-04,-4.307E-01
1.61626E-04,-4.600E-01
1.61632E-04,-3.623E-01
1.61637E-04,-4.502E-01
1.61642E-04,-3.916E-01
1.61647E-04,-3.916E-01
1.61652E-04,-3.428E-01
1.61658E-04,-3.818E-01
1.61663E-04,-3.037E-01
1.61668E-04,-3.232E-01
1.61673E-04,-2.744E-01
1.61678E-04,-2.842E-01
1.61684E-04,-2.354E-01
1.61689E-04,-2.354E-01
1.61694E-04,-1.865E-01
1.61699E-04,-2.158E-01
1.61704E-04,-1.670E-01
1.61710E-04,-1.670E-01
1.61715E-04,-8.887E-02
1.61720E-04,-1.084E-01
1.61725E-04,-4.980E-02
1.61730E-04,-4.980E-02
1.61736E-04,-1.074E-02
1.61741E-04,-1.074E-02
1.61746E-04,5.762E-02
1.61751E-04,4.785E-02
1.61756E-04,1.162E-01
1.61762E-04,7.715E-02
1.61767E-04,1.357E-01
1.61772E-04,1.553E-01
1.61777E-04,1.553E-01
1.61782E-04,1.748E-01
1.61788E-04,2.041E-01
1.61793E-04,2.236E-01
1.61798E-04,2.627E-01
1.61803E-04,2.432E-01
1.61808E-04,2.822E-01
1.61814E-04,2.725E-01
1.61819E-04,3.506E-01
1.61824E-04,2.725E-01
1.61829E-04,3.506E-01
1.61834E-04,3.408E-01
1.61840E-04,3.896E-01
1.61845E-04,3.506E-01
1.61850E-04,3.701E-01
1.61855E-04,3.701E-01
1.61860E-04,4.092E-01
1.61866E-04,3.604E-01
1.61871E-04,3.994E-01
1.61876E-04,3.994E-01
1.61881E-04,4.092E-01
1.61886E-04,3.896E-01
1.61892E-04,3.994E-01
1.61897E-04,3.896E-01
1.61902E-04,3.994E-01
1.61907E-04,3.604E-01
1.61912E-04,3.506E-01
1.61918E-04,3.701E-01
1.61923E-04,3.799E-01
1.61928E-04,3.213E-01
1.61933E-04,3.799E-01
1.61938E-04,3.018E-01
1.61944E-04,3.115E-01
1.61949E-04,2.822E-01
1.61954E-04,2.920E-01
1.61959E-04,2.432E-01
1.61964E-04,2.529E-01
1.61970E-04,2.139E-01
1.61975E-04,2.236E-01
1.61980E-04,1.943E-01
1.61985E-04,2.041E-01
1.61990E-04,1.357E-01
1.61996E-04,1.455E-01
1.62001E-04,1.064E-01
1.62006E-04,1.064E-01
1.62011E-04,4.785E-02
1.62016E-04,6.738E-02
1.62022E-04,1.855E-02
1.62027E-04,2.832E-02
1.62032E-04,-4.004E-02
1.62037E-04,-5.957E-02
1.62042E-04,-4.980E-02
1.62048E-04,-6.934E-02
1.62053E-04,-1.279E-01
1.62058E-04,-1.084E-01
1.62063E-04,-1.475E-01
1.62068E-04,-1.377E-01
1.62074E-04,-2.061E-01
1.62079E-04,-2.061E-01
1.62084E-04,-2.158E-01
1.62089E-04,-2.061E-01
1.62094E-04,-2.451E-01
1.62100E-04,-2.256E-01
1.62105E-04,-2.646E-01
1.62110E-04,-2.451E-01
1.62115E-04,-3.135E-01
1.62120E-04,-2.939E-01
1.62126E-04,-3.135E-01
1.62131E-04,-3.135E-01
1.62136E-04,-3.623E-01
1.62141E-04,-3.330E-01
1.62146E-04,-3.330E-01
1.62152E-04,-3.037E-01
1.62157E-04,-3.428E-01
1.62162E-04,-3.037E-01
1.62167E-04,-3.330E-01
1.62172E-04,-3.135E-01
1.62178E-04,-3.330E-01
1.62183E-04,-2.939E-01
1.62188E-04,-3.330E-01
1.62193E-04,-2.646E-01
1.62198E-04,-3.428E-01
1.62204E-04,-2.646E-01
1.62209E-04,-2.939E-01
1.62214E-04,-2.549E-01
1.62219E-04,-3.135E-01
1.62224E-04,-2.451E-01
1.62230E-04,-2.549E-01
1.62235E-04,-1.865E-01
1.62240E-04,-2.549E-01
1.62245E-04,-1.963E-01
1.62250E-04,-1.865E-01
1.62256E-04,-1.572E-01
1.62261E-04,-1.670E-01
1.62266E-04,-1.377E-01
1.62271E-04,-1.572E-01
1.62276E-04,-8.887E-02
1.62282E-04,-9.863E-02
1.62287E-04,-8.887E-02
1.62292E-04,-7.910E-02
1.62297E-04,-1.074E-02
1.62302E-04,-4.004E-02
1.62308E-04,8.789E-03
1.62313E-04,-9.766E-04
1.62318E-04,7.715E-02
1.62323E-04,2.832E-02
1.62328E-04,9.668E-02
1.62334E-04,6.738E-02
1.62339E-04,1.455E-01
1.62344E-04,9.668E-02
1.62349E-04,1.650E-01
1.62354E-04,1.553E-01
1.62360E-04,1.943E-01
1.62365E-04,1.650E-01
1.62370E-04,2.139E-01
1.62375E-04,2.236E-01
1.62380E-04,2.627E-01
1.62386E-04,2.236E-01
1.62391E-04,2.822E-01
1.62396E-04,2.725E-01
1.62401E-04,3.213E-01
1.62406E-04,2.725E-01
1.62412E-04,3.115E-01
1.62417E-04,2.920E-01
1.62422E-04,3.408E-01
1.62427E-04,3.408E-01
1.62432E-04,3.506E-01
1.62438E-04,3.408E-01
1.62443E-04,3.896E-01
1.62448E-04,3.506E-01
1.62453E-04,3.506E-01
1.62458E-04,3.604E-01
1.62464E-04,3.896E-01
1.62469E-04,3.896E-01
1.62474E-04,3.994E-01
1.62479E-04,3.896E-01
1.62484E-04,4.385E-01
1.62490E-04,3.701E-01
1.62495E-04,4.287E-01
1.62500E-04,3.994E-01
1.62505E-04,4.287E-01
1.62510E-04,3.994E-01
1.62516E-04,4.189E-01
1.62521E-04,3.994E-01
1.62526E-04,4.287E-01
1.62531E-04,3.994E-01
1.62536E-04,4.287E-01
1.62542E-04,3.896E-01
1.62547E-04,4.287E-01
1.62552E-04,3.896E-01
1.62557E-04,4.287E-01
1.62562E-04,4.092E-01
1.62568E-04,4.580E-01
1.62573E-04,3.896E-01
1.62578E-04,4.482E-01
1.62583E-04,4.287E-01
1.62588E-04,4.775E-01
1.62594E-04,4.287E-01
1.62599E-04,4.678E-01
1.62604E-04,4.385E-01
1.62609E-04,4.482E-01
1.62614E-04,4.580E-01
1.62620E-04,4.580E-01
1.62625E-04,4.189E-01
1.62630E-04,4.873E-01
1.62635E-04,4.482E-01
1.62640E-04,4.873E-01
1.62646E-04,4.775E-01
1.62651E-04,4.971E-01
1.62656E-04,4.775E-01
1.62661E-04,4.873E-01
1.62666E-04,5.264E-01
1.62672E-04,5.361E-01
1.62677E-04,5.166E-01
1.62682E-04,5.361E-01
1.62687E-04,5.557E-01
1.62692E-04,5.752E-01
1.62698E-04,5.557E-01
1.62703E-04,5.752E-01
1.62708E-04,5.752E-01
1.62713E-04,6.045E-01
1.62718E-04,5.654E-01
1.62724E-04,6.045E-01
1.62729E-04,5.850E-01
1.62734E-04,6.631E-01
1.62739E-04,5.850E-01
1.62744E-04,6.631E-01
1.62750E-04,6.436E-01
1.62755E-04,6.826E-01
1.62760E-04,6.436E-01
1.62765E-04,7.021E-01
1.62770E-04,6.631E-01
1.62776E-04,6.826E-01
1.62781E-04,7.021E-01
1.62786E-04,6.729E-01
1.62791E-04,6.924E-01
1.62796E-04,7.119E-01
1.62802E-04,7.119E-01
1.62807E-04,7.217E-01
1.62812E-04,6.924E-01
1.62817E-04,7.412E-01
1.62822E-04,7.119E-01
1.62828E-04,7.119E-01
1.62833E-04,7.217E-01
1.62838E-04,7.510E-01
1.62843E-04,6.826E-01
1.62848E-04,7.314E-01
1.62854E-04,6.533E-01
1.62859E-04,7.217E-01
1.62864E-04,6.729E-01
1.62869E-04,6.924E-01
1.62874E-04,6.631E-01
1.62880E-04,6.729E-01
1.62885E-04,6.338E-01
1.62890E-04,6.631E-01
1.62895E-04,5.947E-01
1.62900E-04,6.338E-01
1.62906E-04,5.557E-01
1.62911E-04,5.752E-01
1.62916E-04,5.264E-01
1.62921E-04,5.557E-01
1.62926E-04,4.971E-01
1.62932E-04,4.873E-01
1.62937E-04,4.580E-01
1.62942E-04,4.385E-01
1.62947E-04,3.799E-01
1.62952E-04,3.604E-01
1.62958E-04,3.311E-01
1.62963E-04,3.408E-01
1.62968E-04,2.529E-01
1.62973E-04,2.627E-01
1.62978E-04,2.432E-01
1.62984E-04,2.334E-01
1.62989E-04,1.846E-01
1.62994E-04,1.553E-01
1.62999E-04,1.357E-01
1.63004E-04,1.260E-01
1.63010E-04,3.809E-02
1.63015E-04,6.738E-02
1.63020E-04,-2.051E-02
1.63025E-04,-9.766E-04
1.63030E-04,-6.934E-02
1.63036E-04,-8.887E-02
1.63041E-04,-1.182E-01
1.63046E-04,-1.084E-01
1.63051E-04,-1.963E-01
1.63056E-04,-1.865E-01
1.63062E-04,-2.158E-01
1.63067E-04,-2.158E-01
1.63072E-04,-2.939E-01
1.63077E-04,-2.842E-01
1.63082E-04,-3.330E-01
1.63088E-04,-3.037E-01
1.63093E-04,-3.818E-01
